word,length,fre,pmi,entropy
依据,2,3.823187152179575e-05,4.7515826448296865,2.3933121229745242
首选,2,0.00010752713865505055,6.227270193686615,2.3918505706483146
介导的,3,4.7789839402244686e-05,3.476038277338167,2.38888971472958
加快,2,5.973729925280586e-05,3.6133879678099525,2.3870992081962656
所需,2,8.602171092404044e-05,3.6055642752580837,2.382634153872416
表皮,2,0.00016965392987796865,3.6971681941891332,2.381018607541366
核苷酸,3,6.690577516314256e-05,4.737456453483461,2.3784011886885814
外周,2,0.00020549630942965217,4.512642489134596,2.376937315951516
受到,2,7.168475910336704e-05,3.7208211546456607,2.376159132200378
电解质,3,0.00016009596199751972,6.175936567773922,2.3760694696090154
肥胖,2,5.2568823342469156e-05,8.65397033827416,2.374111266263618
甲基,2,8.841120289415267e-05,3.56547168104351,2.3737607238952223
范围,2,6.690577516314256e-05,8.444620109092286,2.373456798042728
偶有,2,4.301085546202022e-05,3.1041542208429402,2.3701349548823623
黄疸,2,0.00011469561456538725,7.334957984237592,2.370128164083557
牛奶,2,2.8673903641346813e-05,9.243127805310058,2.3693821196946767
消耗,2,2.8673903641346813e-05,6.2140085157233305,2.3693821196946767
氯氮平,3,2.8673903641346813e-05,5.88782355370806,2.3693821196946767
体温,2,2.8673903641346813e-05,3.8171812033128223,2.3693821196946767
烟酸,2,2.8673903641346813e-05,3.3329670487723417,2.3693821196946767
证实,2,5.4958315312581395e-05,5.14444484148936,2.3667103628435937
类抗,2,0.0005137407735741304,3.230751654923861,2.3634718368182663
个体化,3,5.734780728269363e-05,5.0560015096369915,2.3588541388940216
获益,2,3.106339561145905e-05,7.7211675790370125,2.351673301904631
氨苯砜,3,3.106339561145905e-05,6.468997062718462,2.351673301904631
线粒体,3,3.106339561145905e-05,5.3927175640712415,2.351673301904631
胸痛,2,3.106339561145905e-05,4.5496650121762885,2.351673301904631
同样,2,3.106339561145905e-05,4.002622661059389,2.351673301904631
有报道,3,3.106339561145905e-05,3.869909130588904,2.351673301904631
会发生,3,3.106339561145905e-05,3.1642665486882646,2.351673301904631
随访,2,4.301085546202022e-05,8.108147872471074,2.3512572841273185
视力,2,4.301085546202022e-05,4.399189175451158,2.351257284127318
冠心病,3,5.973729925280586e-05,5.384349314400724,2.345239356695102
浸泡,2,4.062136349190798e-05,8.24288046644123,2.34393298130802
传递,2,3.345288758157128e-05,6.835182196658186,2.341994252232425
婴幼儿,3,3.345288758157128e-05,6.184015088339124,2.341994252232425
有助于,3,3.345288758157128e-05,5.111622262897686,2.341994252232425
刺痛,2,3.345288758157128e-05,3.349118594352789,2.3419942522324244
可待因,3,3.823187152179575e-05,4.678779613842222,2.3393717343898155
也会,2,3.823187152179575e-05,3.713435426967901,2.3393717343898155
来源,2,6.451628319303034e-05,6.119090392259507,2.3386721702906224
呼吸,2,0.000489845853873008,6.200071864429306,2.3363299311889407
骨髓,2,0.0003416973517260495,6.477339325843036,2.3355979495221093
否则,2,5.0179331372356924e-05,6.30281254332748,2.334549109212565
医生,2,5.0179331372356924e-05,3.761793454619541,2.334549109212565
考虑,2,0.00023178072110088675,7.784308571419946,2.3293879948430107
骨吸收,3,5.2568823342469156e-05,3.704389397169853,2.3265432531941137
妊娠期,3,0.0007096791151233337,4.818617507197079,2.325439673634908
复合物,3,8.36322189539282e-05,4.66346537886918,2.3247352406175485
结果,2,8.124272698381597e-05,4.07689873993523,2.3231477397215996
特发性,3,4.301085546202022e-05,4.348055790131873,2.3221879428070658
阻碍,2,4.301085546202022e-05,3.964586317444755,2.3221879428070658
只有,2,9.319018683437715e-05,4.3807347543548945,2.3219331863266883
荨麻疹,3,7.407425107347926e-05,7.360933470640853,2.3210513649825586
剂量为,3,0.00044922449038110006,3.311380219765711,2.315478274776025
可增强,3,0.00012903256638606067,3.4050734715016113,2.315079135450484
杀灭,2,0.00010035866274471385,7.414906214136955,2.314853011910445
仅在,2,4.7789839402244686e-05,3.5454006642742546,2.3146637213846315
糜烂,2,4.062136349190798e-05,9.591434499578273,2.3131536787336344
烧伤,2,4.062136349190798e-05,6.451120997213176,2.3131536787336344
覆盖,2,3.106339561145905e-05,9.543232397760397,2.3114234446919735
放置,2,3.106339561145905e-05,6.316388403243018,2.3114234446919735
足够的,3,3.106339561145905e-05,3.434720128007436,2.3114234446919735
酸钠,2,0.00016009596199751972,3.545444601017587,2.308331609562215
每小时,3,3.823187152179575e-05,4.096279532073211,2.3066687254045313
表达,2,3.823187152179575e-05,3.4313216975765473,2.3066687254045313
说明书,3,5.0179331372356924e-05,9.43787188210257,2.306336270507494
活动,2,0.00016487494593774417,3.91469938634754,2.3057348301296248
角膜,2,4.5400347432132454e-05,4.750491299092206,2.30565733829864
随后,2,4.5400347432132454e-05,3.6501353308192703,2.30565733829864
才能,2,7.64637430435915e-05,4.418896463731313,2.3055045022950265
克霉唑,3,3.345288758157128e-05,6.731823683671033,2.304619384820672
伤寒,2,3.345288758157128e-05,6.780213126536766,2.3046193848206715
状况,2,3.345288758157128e-05,3.614986608140644,2.3046193848206715
只能,2,3.345288758157128e-05,3.2921132980965067,2.3046193848206715
提示,2,3.584237955168352e-05,6.1051674968857155,2.3034884952192693
最佳,2,3.584237955168352e-05,5.701631856628796,2.3034884952192693
早孕,2,3.584237955168352e-05,4.864976984666267,2.3034884952192693
长时间,3,3.584237955168352e-05,3.121892012497458,2.3034884952192693
方式,2,5.973729925280586e-05,6.2651824142537755,2.3033795051939387
频繁,2,2.3894919701122343e-05,7.5935199627553445,2.3025850929940455
氨曲南,3,2.3894919701122343e-05,6.468997062718462,2.3025850929940455
有利于,3,2.3894919701122343e-05,4.775150026276474,2.3025850929940455
良好,2,0.00012664307441594843,5.018017921133868,2.302176005913651
饮酒,2,5.734780728269363e-05,7.62610555806818,2.3010918738473594
月经,2,0.00019832783351931546,4.646052169112065,2.2998260261654755
精神,2,0.0004563929662914368,5.96124653225085,2.297967268175229
联合,2,0.0005997624844981709,5.046415248366586,2.2963844258499075
视觉,2,5.734780728269363e-05,6.286739709320889,2.296332348800201
第一代,3,5.734780728269363e-05,4.651422348898968,2.296332348800201
杀菌,2,0.00017443291381819313,4.3830361971100755,2.296323158734311
结核菌,3,5.0179331372356924e-05,3.52886545743511,2.2934516702908825
菌属,2,0.0006427733399601911,4.672557330876116,2.293218678442846
寄生虫,3,4.301085546202022e-05,7.106699332256612,2.293118601486813
红斑,2,0.0001720434218480809,6.530743161468782,2.292598239879278
盐酸,2,5.4958315312581395e-05,3.3050776241013393,2.2924413467837006
单位,2,4.7789839402244686e-05,4.092136721225381,2.28995151603326
～小时,3,0.0001242535824458362,4.276921827347446,2.289790468576692
脱屑,2,4.301085546202022e-05,6.188402192149736,2.2892729643178154
最初,2,4.5400347432132454e-05,4.551726273573136,2.287773229162282
副作用,3,8.602171092404044e-05,3.6204929008638285,2.2876616289435305
结核,2,0.00023417021307099898,5.298212575748095,2.28765530796981
甲硝唑,3,6.451628319303034e-05,6.101272282593144,2.2873279346935895
遗传性,3,4.062136349190798e-05,3.88543226818376,2.2823743761592494
躁狂,2,5.734780728269363e-05,9.175507617635079,2.282174095733918
往往,2,4.062136349190798e-05,7.142666896406147,2.2783025250391344
粪便,2,0.00011947459850561172,7.091078534444204,2.2782985797841135
镇静,2,0.00012186409047572396,5.011786145058987,2.2755125889761465
肾损害,3,3.823187152179575e-05,3.210545011272604,2.273965716419247
乳房,2,6.92952671332548e-05,4.461285594072479,2.273212302319562
后才能,3,2.6284411671234578e-05,4.474137628602952,2.2718685126965625
还具有,3,2.6284411671234578e-05,4.06980374952404,2.2718685126965625
对多种,3,2.6284411671234578e-05,3.3480357304343236,2.2718685126965625
抗酸剂,3,2.6284411671234578e-05,3.0987158031620226,2.2718685126965625
可加重,3,7.168475910336704e-05,3.445248007274742,2.2715095034474686
有一定,3,0.00010752713865505055,4.7594016693083345,2.268624405215436
肠梗阻,3,7.168475910336704e-05,5.314745518455018,2.268605285634966
过敏,2,0.0012712097280997087,5.009517834072481,2.2667811812890526
较高,2,0.00012903256638606067,3.283226124853061,2.264865020551116
肝功能,3,0.0005591411210062628,4.205889521199387,2.2646766177677926
机械,2,5.734780728269363e-05,6.354586711540717,2.263923113260173
在肝脏,3,0.00011469561456538725,4.117355863959693,2.2613121221656782
是由,2,9.080069486426491e-05,3.3412670409521827,2.2606516878233505
每日～,3,4.301085546202022e-05,3.2096600685634127,2.2602036229975626
肾衰竭,3,0.00012664307441594843,4.4177720840962,2.257481808329431
容易,2,7.407425107347926e-05,5.965705088972553,2.2549873184351927
湿敷,2,2.8673903641346813e-05,7.933794485326296,2.2538575896013526
困倦,2,2.8673903641346813e-05,7.753326497181664,2.2538575896013526
米氮平,3,2.8673903641346813e-05,6.439767424403524,2.253857589601352
肌阵挛,3,2.8673903641346813e-05,5.6742908820347004,2.253857589601352
要求,2,2.8673903641346813e-05,5.298553954237739,2.253857589601352
多汗,2,2.8673903641346813e-05,4.56995289020791,2.253857589601352
在体外,3,2.8673903641346813e-05,3.706668811870377,2.253857589601352
青霉胺,3,2.8673903641346813e-05,3.6106998952694664,2.253857589601352
潜在,2,9.557967880448937e-05,5.295487437101741,2.252886068610297
修复,2,3.823187152179575e-05,6.1370474745872015,2.252728336819822
酒精,2,3.823187152179575e-05,5.929054040381744,2.252728336819822
间接,2,3.823187152179575e-05,3.0154694309133925,2.252728336819822
尽可能,3,4.7789839402244686e-05,5.047505123153687,2.2502602786175907
首次,2,9.080069486426491e-05,3.871565411937957,2.2502364562869923
耐药性,3,0.00010035866274471385,3.0750901143189857,2.2481484224109947
普通,2,8.602171092404044e-05,4.689207596475749,2.2475917709219355
肝硬化,3,8.124272698381597e-05,5.222937768659407,2.2475232224647494
排除,2,3.584237955168352e-05,3.6065760871474097,2.2459520807289133
分子量,3,3.584237955168352e-05,3.2124267173804477,2.2459520807289133
避孕,2,0.00021744376928021334,6.051710046805341,2.24574401505006
钙离子,3,3.106339561145905e-05,4.957245031189079,2.245035274126178
许多,2,3.106339561145905e-05,5.4907787772474554,2.2450352741261774
催化,2,5.0179331372356924e-05,4.438673165634397,2.243618513741878
肺栓塞,3,3.345288758157128e-05,5.808344422438905,2.242973226438147
美国,2,5.973729925280586e-05,6.1515019082711655,2.2412298517563016
术前,2,9.557967880448937e-05,4.40393030177608,2.240762751574293
及其,2,0.00030107598823414153,3.2725240583344304,2.2389649969243006
证据,2,5.0179331372356924e-05,4.163795979927568,2.238941108704779
胆红素,3,9.080069486426491e-05,4.890860610288011,2.23846448247233
餐后,2,0.00016965392987796865,4.807445861881508,2.2377668267808866
临床,2,0.0019713308753425934,6.189441491541958,2.2376025919754556
国内,2,6.92952671332548e-05,4.386107881906176,2.2371262234392484
胆道,2,5.973729925280586e-05,3.3969202708592148,2.234335807805511
拮抗剂,3,4.7789839402244686e-05,3.4189210673193635,2.233270374938051
脑膜炎,3,0.00012903256638606067,5.655577983349208,2.229499201757845
反应,2,0.003199529747980282,4.48619536510314,2.228550555735885
阿米巴,3,5.0179331372356924e-05,6.240015424458445,2.227437653094697
不超过,3,0.0002461176729215601,3.811746613178945,2.2242317380667354
性水肿,3,0.00011230612259527501,3.270949706684727,2.221633302744218
者禁用,3,0.0005041828056936814,3.578723487987533,2.221261238987576
嘌呤,2,0.00013620104229639736,7.855859259992324,2.2208223996892245
原因,2,0.00018876986563886653,4.0796688114956146,2.2202062343988294
梅毒,2,3.823187152179575e-05,6.112476213856697,2.220025327834538
生殖器,3,3.823187152179575e-05,5.123990264160372,2.220025327834538
繁殖,2,5.0179331372356924e-05,7.735203873817473,2.2187019354673763
明确,2,9.319018683437715e-05,5.906636381685722,2.2143918818605246
格列,2,0.0002222227532204378,6.481115190458656,2.21367713163761
避孕药,3,0.00010513764668493831,3.4303869180920863,2.212563180312617
同时也,3,4.301085546202022e-05,4.075852281507552,2.2122566109222657
钩虫,2,3.584237955168352e-05,6.97316793963209,2.2110688711446103
咽炎,2,3.584237955168352e-05,4.441335512385816,2.2110688711446103
效价,2,3.584237955168352e-05,3.5029776864829825,2.2110688711446103
感受器,3,2.8673903641346813e-05,5.826413574957218,2.2102535776209735
失去,2,2.8673903641346813e-05,4.221795470938444,2.2102535776209735
绦虫,2,5.4958315312581395e-05,7.26085001208387,2.2086392785133713
一日,2,0.00279092662109109,4.336696953488798,2.207739166386926
寒战,2,3.345288758157128e-05,9.409701005135874,2.2055983590263937
结晶,2,3.345288758157128e-05,5.844756282116165,2.2055983590263937
相对较,3,3.345288758157128e-05,5.655404509646302,2.2055983590263932
壁细胞,3,3.345288758157128e-05,4.42902389858041,2.2055983590263932
近期,2,3.345288758157128e-05,3.6041143310246233,2.2055983590263932
的底物,3,3.345288758157128e-05,3.3344747130163803,2.2055983590263932
优势,2,3.106339561145905e-05,8.380081587954715,2.2047854169135204
计划,2,3.106339561145905e-05,7.692156351375922,2.2047854169135204
配方,2,3.106339561145905e-05,5.111012432411657,2.2047854169135204
钾离子,3,3.106339561145905e-05,5.105298131148219,2.2047854169135204
若出现,3,3.106339561145905e-05,4.351915066786931,2.2047854169135204
取代,2,3.106339561145905e-05,3.4231322369223256,2.2047854169135204
速率,2,3.106339561145905e-05,3.417001643801799,2.2047854169135204
也可以,3,3.106339561145905e-05,3.170595435113295,2.2047854169135204
呈现,2,3.106339561145905e-05,4.554021558231983,2.20478541691352
洋地黄,3,0.00010035866274471385,7.334957984237592,2.2029473858995554
切除,2,6.21267912229181e-05,5.510581404543636,2.2021230527195987
高渗,2,4.062136349190798e-05,3.5246391832641617,2.20082764903455
螯合,2,4.062136349190798e-05,5.273534948060434,2.2008276490345495
青少年,3,5.0179331372356924e-05,7.092227299648077,2.1992248143896256
口渴,2,2.150542773101011e-05,5.570149135571004,2.1972245773362196
很快,2,2.150542773101011e-05,5.089143532830203,2.1972245773362196
收缩压,3,2.150542773101011e-05,4.232108497165141,2.1972245773362196
疑有,2,2.150542773101011e-05,3.782486315617745,2.1972245773362196
进展,2,6.451628319303034e-05,5.7395372692178785,2.196848537604833
耳鸣,2,4.062136349190798e-05,7.858286932818151,2.196755797914435
已知对,3,4.062136349190798e-05,4.694224466096985,2.1967557979144345
早产儿,3,4.7789839402244686e-05,5.683239800426635,2.1944743907890385
隔日,2,7.885323501370374e-05,3.5035478345564957,2.193015797743519
脑卒中,3,6.21267912229181e-05,5.455017695913832,2.192404916595918
慎用于,3,9.319018683437715e-05,3.0720281176112074,2.1899554556972576
干咳,2,3.823187152179575e-05,5.290282805361657,2.1873223188492537
重组人,3,0.00010035866274471385,5.667873376703842,2.187078795860663
结核病,3,5.0179331372356924e-05,3.8439042734535755,2.1863402141730144
致死,2,5.734780728269363e-05,3.839033343218979,2.1843588422233213
餐前,2,8.602171092404044e-05,4.79852573764734,2.1816550416898663
肝药酶,3,7.64637430435915e-05,5.811657704744524,2.181589504156324
支气管,3,0.00038470820718806975,6.287958760587209,2.181414694399207
肝损伤,3,4.062136349190798e-05,4.28013591123692,2.180839527058621
其他抗,3,0.00014098002623662184,3.207745495548926,2.1785921756926476
血尿酸,3,6.690577516314256e-05,3.01214828017911,2.177886941777099
化合物,3,0.00012186409047572396,4.924430062982247,2.1775706488994704
怀孕,2,3.584237955168352e-05,6.736779161567859,2.1761856615603072
数据,2,3.584237955168352e-05,4.227511794313675,2.1761856615603072
小时内,3,3.584237955168352e-05,3.395505117067469,2.176185661560307
因子Ⅷ,3,0.00010991663062516279,6.055857319857188,2.1749061276047454
得到,2,5.734780728269363e-05,5.26354230617889,2.1742933185645
磺胺,2,0.00020310681745953994,5.276534093410481,2.1728058061747073
短效,2,6.21267912229181e-05,4.05859506845171,2.172279987989589
氟西汀,3,3.584237955168352e-05,6.560022649205296,2.17157089695751
腺苷,2,5.2568823342469156e-05,3.67828494008145,2.1704396257355576
酸中毒,3,0.00012664307441594843,4.036980898561679,2.1698421527810896
颠茄,2,3.345288758157128e-05,10.305372449807294,2.1682234916146403
沉积,2,3.345288758157128e-05,6.368656831788775,2.1682234916146403
会降低,3,3.345288758157128e-05,3.5653960078538,2.1682234916146403
恶性疟,3,4.301085546202022e-05,7.169878233878143,2.168155236015967
左右,2,4.301085546202022e-05,6.922193573647816,2.168155236015967
麦角,2,9.796917077460161e-05,7.9002181897926915,2.1679691869407525
透析,2,0.00023178072110088675,7.30274207889225,2.167559495957488
逐渐,2,0.00016248545396763193,8.351094051081462,2.1674473464812767
流产,2,9.080069486426491e-05,4.680947871413294,2.1660887889126434
咽喉,2,3.823187152179575e-05,7.967696037001978,2.166084939249829
煤焦油,3,2.3894919701122343e-05,8.243949413630135,2.1639556568820564
近年来,3,2.3894919701122343e-05,7.359430840756318,2.1639556568820564
外源性,3,2.3894919701122343e-05,4.2527456103275485,2.1639556568820564
增加了,3,2.3894919701122343e-05,3.403347845534141,2.1639556568820564
缩小,2,2.3894919701122343e-05,3.2805709144604958,2.1639556568820564
个月内,3,5.734780728269363e-05,3.647506594499413,2.163765337763846
以下,2,0.00038470820718806975,4.0046957434185515,2.162364437232615
较好,2,6.690577516314256e-05,4.896874569823505,2.161671703394149
事件,2,7.407425107347926e-05,7.358269063106039,2.1609285648832985
而发挥,3,7.168475910336704e-05,5.173151834104916,2.158744056768155
形式,2,5.2568823342469156e-05,6.16347534733611,2.1581406891651556
紊乱,2,0.00019832783351931546,8.300038880281178,2.1536777184130402
聚合酶,3,4.062136349190798e-05,5.623241222683073,2.1500602244842355
前列腺,3,0.0003393078597559373,6.082570968067052,2.14928455044591
肠道,2,0.000764637430435915,5.089990363246466,2.147699700257435
贫血,2,0.00032019192399503944,4.599924695832031,2.147668424716879
哌替啶,3,2.6284411671234578e-05,7.502012068900759,2.1458417525947544
手足,2,2.6284411671234578e-05,5.0217403073469224,2.1458417525947544
粉刺,2,2.6284411671234578e-05,5.000969740469129,2.1458417525947544
灌注,2,2.6284411671234578e-05,4.48687079135817,2.1458417525947544
Ⅱ型,2,2.6284411671234578e-05,4.417934532044394,2.1458417525947544
治愈,2,2.6284411671234578e-05,4.386478595534147,2.1458417525947544
尽管,2,2.6284411671234578e-05,4.37455789009719,2.1458417525947544
化疗前,3,2.6284411671234578e-05,3.6828606605965115,2.1458417525947544
溶栓药,3,2.6284411671234578e-05,3.510429625765623,2.1458417525947544
相结合,3,2.6284411671234578e-05,3.1993679407548288,2.1458417525947544
注意,2,0.00155078028860284,5.125059087637357,2.144461048309905
肛门,2,3.345288758157128e-05,8.28910980974899,2.1439522006438696
氯离子,3,3.345288758157128e-05,4.776307860204042,2.143952200643869
蛋白酶,3,8.602171092404044e-05,3.29777183585544,2.1420034391320533
我国,2,6.690577516314256e-05,8.124148213817515,2.1413351656394903
诊断,2,8.124272698381597e-05,6.482042907551762,2.139497043667711
伴随,2,3.106339561145905e-05,5.731454807323306,2.1383972463477248
较常见,3,3.106339561145905e-05,3.4364722365498928,2.1383972463477248
光敏感,3,2.8673903641346813e-05,4.597748158040911,2.138333059508028
每周次,3,2.8673903641346813e-05,3.566183762386775,2.1383330595080277
既可,2,2.8673903641346813e-05,3.103243253083803,2.1383330595080277
特征,2,4.301085546202022e-05,3.8889903686643317,2.135240257526717
利尿药,3,0.0002365597050411112,3.3097589303034716,2.135007156079601
较差,2,5.2568823342469156e-05,4.939184052922054,2.1343566826304037
峰浓度,3,7.64637430435915e-05,5.253915161190783,2.133941463556205
更高,2,4.301085546202022e-05,3.1172834601431463,2.133628922152431
经验,2,8.841120289415267e-05,4.402443782676668,2.133427461349473
钠通道,3,3.823187152179575e-05,4.892849868950757,2.133381930264545
以后每,3,4.5400347432132454e-05,4.875334539759091,2.1321922400878854
色素,2,0.00016009596199751972,3.5310328223562837,2.1319286323295934
不稳定,3,6.92952671332548e-05,3.4872724338920995,2.129802540824401
绝经后,3,5.973729925280586e-05,4.809610364891081,2.1296861790526016
关节,2,0.0003416973517260495,5.667070905436139,2.128637916935843
深部,2,5.734780728269363e-05,5.625613964863999,2.126596577176659
应谨慎,3,7.885323501370374e-05,4.06051230821458,2.1236928874162575
传导,2,0.00015053799411707077,5.745664637895959,2.1216906345452866
渗出,2,4.062136349190798e-05,3.7963278307402053,2.1192809219098505
连服日,3,6.21267912229181e-05,4.937549522706986,2.1189609741003625
关系,2,3.584237955168352e-05,3.501328253894345,2.1186492470699507
按体重,3,0.00010991663062516279,5.526222859640815,2.116479954545792
按需,2,4.062136349190798e-05,3.8697878523157576,2.1152090707897355
化学,2,0.00012664307441594843,4.573497717627024,2.1143131367239363
造血,2,7.885323501370374e-05,3.5013124071639212,2.1117244547366183
紧急,2,4.7789839402244686e-05,5.4210295074099,2.1116308425056016
血浆中,3,5.4958315312581395e-05,3.0032632534427326,2.110841862057926
膳食,2,4.301085546202022e-05,7.204636867243318,2.1100165533754613
腹膜炎,3,3.345288758157128e-05,4.638945761694861,2.1065773332321154
先天性,3,3.345288758157128e-05,4.2145243975073505,2.1065773332321154
心肌,2,0.00037753973127773306,4.030372923440639,2.1063027291803618
②儿童,3,6.21267912229181e-05,3.89837006887841,2.105891817423793
结肠,2,0.00016009596199751972,3.59768676766559,2.1058823982395682
生殖,2,0.00012664307441594843,4.3668943590001525,2.103645824534318
类似物,3,7.407425107347926e-05,4.40857312924039,2.1033732444849553
过程,2,0.0003130234480847027,4.298770866853293,2.102331666768628
肾功能,3,0.0011278402098929747,4.796091950501918,2.1021520815828545
可重复,3,5.734780728269363e-05,3.450114196925915,2.101243547670025
菌所致,3,0.0002437281809514479,4.08115520527846,2.100651284636933
增加至,3,6.690577516314256e-05,3.3894870447419057,2.1000255450116243
液中,2,0.0002293912291307745,3.0190314271064387,2.099314204289551
是由于,3,4.062136349190798e-05,3.2118038182921778,2.0992927999339215
过氧化,3,4.062136349190798e-05,3.055566286142174,2.099292799933921
牙齿,2,2.6284411671234578e-05,8.634240968367854,2.0982737395252498
管饲,2,2.6284411671234578e-05,6.294150730835129,2.0982737395252498
μ·,2,2.6284411671234578e-05,6.112966674408978,2.0982737395252498
兼有,2,2.6284411671234578e-05,4.6191457777998925,2.0982737395252498
补钾,2,2.6284411671234578e-05,4.54712638678503,2.0982737395252498
规定,2,2.6284411671234578e-05,4.067758304371384,2.0982737395252498
食物中,3,2.6284411671234578e-05,3.4461937214479503,2.0982737395252498
～周后,3,2.6284411671234578e-05,3.4400638610724132,2.0982737395252498
均需,2,2.6284411671234578e-05,3.248570402916074,2.0982737395252498
的水分,3,2.6284411671234578e-05,3.093312656199492,2.0982737395252498
咪唑类,3,3.106339561145905e-05,3.9781227152291367,2.098147389135067
较轻,2,3.106339561145905e-05,3.360331972853288,2.098147389135067
转氨酶,3,7.407425107347926e-05,5.968081708974803,2.0980330830384837
在开始,3,3.823187152179575e-05,3.018743575291583,2.0963525794641384
总剂量,3,5.2568823342469156e-05,3.988981657075159,2.0951273091142517
胆碱,2,0.000305854972174366,5.633195738812857,2.094839756292884
很多,2,2.8673903641346813e-05,3.838339428820168,2.0947290475276494
母乳中,3,2.8673903641346813e-05,4.505937141216687,2.094729047527649
禁忌①,3,2.8673903641346813e-05,3.615306871456902,2.094729047527649
后仍,2,2.8673903641346813e-05,3.60804430059571,2.094729047527649
解除,2,2.8673903641346813e-05,3.209360878511387,2.094729047527649
消化,2,0.00044683499841098785,4.9192666972949315,2.0945141852531086
渗透性,3,5.734780728269363e-05,3.2920031158825593,2.0918448196509005
听力,2,5.734780728269363e-05,6.50135896820855,2.0918448196509
最大,2,0.00034886582763638625,4.863179262756559,2.0904444679943226
几乎,2,7.64637430435915e-05,8.564358179584474,2.0900602314795487
睡前,2,8.36322189539282e-05,4.900032683989177,2.0870847787112816
必需,2,9.557967880448937e-05,4.360213655575823,2.085916061950703
建议在,3,4.062136349190798e-05,3.448839702568277,2.0844297682153505
单纯性,3,7.407425107347926e-05,3.671169130443708,2.083325707402903
泌乳素,3,5.0179331372356924e-05,4.351864109555324,2.0819964960379065
多巴胺,3,0.00015770647002740748,5.549955297472417,2.080813608741286
贮存,2,1.9115935760897876e-05,7.340467640048562,2.0794415416798357
曲马多,3,1.9115935760897876e-05,6.016871873144235,2.0794415416798357
黄体酮,3,1.9115935760897876e-05,5.5116501572746115,2.0794415416798357
好转,2,1.9115935760897876e-05,4.075172256625265,2.0794415416798357
每天,2,1.9115935760897876e-05,4.02217155991949,2.0794415416798357
但由于,3,1.9115935760897876e-05,3.3730203816410316,2.0794415416798357
为防止,3,1.9115935760897876e-05,3.0815494007322926,2.0794415416798357
完成,2,1.9115935760897876e-05,3.0525657692776127,2.0794415416798357
菌感染,3,0.0002556756408020091,3.097048363338521,2.0790469096714674
资料,2,5.973729925280586e-05,9.032406773994406,2.0776433871835933
成熟,2,5.4958315312581395e-05,5.520446106651982,2.075845178591953
丙磺舒,3,5.973729925280586e-05,7.502012068900759,2.0748745284219146
脓肿,2,5.2568823342469156e-05,5.4784102748046175,2.0744897329904974
致畸,2,7.885323501370374e-05,5.766924986771614,2.0687468580500217
尿激酶,3,3.345288758157128e-05,4.362412393391582,2.0642580751745085
～分钟,3,3.345288758157128e-05,3.920246883408714,2.0642580751745085
应及时,3,3.345288758157128e-05,3.449195145902267,2.0642580751745085
水痘,2,3.823187152179575e-05,6.294150730835129,2.0636495704788542
角质,2,5.2568823342469156e-05,4.4794872783501924,2.0630046630261476
静脉,2,0.0016726443790785642,6.111564316616073,2.0623160740801225
参见,2,3.584237955168352e-05,4.637003342278885,2.0611128325795947
胆汁,2,0.00015053799411707077,5.910293611844733,2.059547089085004
尿液中,3,3.106339561145905e-05,3.8610839700156974,2.0578975319224093
间隔～,3,3.106339561145905e-05,3.4518471037449525,2.0578975319224093
磷脂,2,5.4958315312581395e-05,4.837705498627292,2.0543563043733695
最小,2,5.973729925280586e-05,3.304949440255635,2.053304478857224
直肠,2,7.407425107347926e-05,3.8762477673247253,2.0518620671284924
心脏病,3,8.602171092404044e-05,4.04061456769963,2.0515167334742777
血常规,3,8.602171092404044e-05,3.672584127771291,2.051516733474277
空腹,2,8.124272698381597e-05,6.001307356603124,2.0507614801768743
不可逆,3,5.4958315312581395e-05,3.8874635772413897,2.0505681941831484
予以,2,5.4958315312581395e-05,3.4534582211291265,2.0500856302090615
植物,2,3.584237955168352e-05,3.7959648111644566,2.0488828279013442
移植,2,5.734780728269363e-05,7.193180767527427,2.0470323061398075
谷浓度,3,3.823187152179575e-05,5.234112533894603,2.0467385326945515
酌减,2,3.823187152179575e-05,4.892610948868388,2.0467385326945515
全面,2,3.823187152179575e-05,3.5001988130355226,2.0467385326945515
肠球菌,3,6.690577516314256e-05,3.5293426149817977,2.0455706414686317
报告,2,3.345288758157128e-05,7.922430726675981,2.0449311748495913
酌情,2,6.451628319303034e-05,6.717893110135086,2.044858801363263
地蒽酚,3,2.150542773101011e-05,7.017503753452141,2.0431918705451206
罂粟碱,3,2.150542773101011e-05,6.8285376539395175,2.0431918705451206
含漱,2,2.150542773101011e-05,6.697031858177369,2.0431918705451206
偏头痛,3,2.150542773101011e-05,6.247395531756068,2.0431918705451206
矿物质,3,2.150542773101011e-05,6.175936567773922,2.0431918705451206
溢乳,2,2.150542773101011e-05,5.309286936725769,2.0431918705451206
子宫颈,3,2.150542773101011e-05,4.814730810793242,2.0431918705451206
输入,2,2.150542773101011e-05,4.269207723781404,2.0431918705451206
肝昏迷,3,2.150542773101011e-05,4.248346839060373,2.0431918705451206
肢体,2,2.150542773101011e-05,4.188744759745306,2.0431918705451206
局限性,3,2.150542773101011e-05,3.9803310100065556,2.0431918705451206
等偶见,3,2.150542773101011e-05,3.554029665888342,2.0431918705451206
肠黏膜,3,2.150542773101011e-05,3.3252522134381213,2.0431918705451206
两周,2,2.150542773101011e-05,3.3066453926194295,2.0431918705451206
皮疹等,3,2.150542773101011e-05,3.1276869727586227,2.0431918705451206
操作,2,6.690577516314256e-05,4.782840676943554,2.0423141398452125
